gate_V,drain_TotalCurrent_A
0.0,1.1384354e-13
0.005,1.1797582e-13
0.01,1.2163762e-13
0.015,1.2612888e-13
0.02,1.3049011e-13
0.025,1.3543081e-13
0.03,1.4017578e-13
0.035,1.4591622e-13
0.04,1.5189743e-13
0.045,1.5810969e-13
0.05,1.6493751e-13
0.055,1.7181058e-13
0.06,1.7976725e-13
0.065,1.8793883e-13
0.07,1.9689143e-13
0.075,2.0648291e-13
0.08,2.1673158e-13
0.085,2.2736247e-13
0.09,2.3947316e-13
0.095,2.519079e-13
0.1,2.6546666e-13
0.105,2.7981901e-13
0.11,2.9580317e-13
0.115,3.1294332e-13
0.12,3.3090719e-13
0.125,3.5044769e-13
0.13,3.7146989e-13
0.135,3.9375956e-13
0.14,4.1821454e-13
0.145,4.4459928e-13
0.15,4.7288885e-13
0.155,5.0343057e-13
0.16,5.3626528e-13
0.165,5.7143943e-13
0.17,6.099141e-13
0.175,6.5141766e-13
0.18,6.9559046e-13
0.185,7.4362436e-13
0.19,7.9543443e-13
0.195,8.5129695e-13
0.2,9.1155232e-13
0.205,9.7717676e-13
0.21,1.0472993e-12
0.215,1.123608e-12
0.22,1.2056035e-12
0.225,1.2943245e-12
0.23,1.3902115e-12
0.235,1.4938701e-12
0.24,1.6061359e-12
0.245,1.7272191e-12
0.25,1.8583032e-12
0.255,2.0001742e-12
0.26,2.1529913e-12
0.265,2.3191739e-12
0.27,2.4986703e-12
0.275,2.6929308e-12
0.28,2.9027271e-12
0.285,3.1300866e-12
0.29,3.3760818e-12
0.295,3.6425694e-12
0.3,3.9309402e-12
0.305,4.2428719e-12
0.31,4.5811652e-12
0.315,4.9472219e-12
0.32,5.3437002e-12
0.325,5.7729251e-12
0.33,6.2383683e-12
0.335,6.7425762e-12
0.34,7.2885639e-12
0.345,7.880051e-12
0.35,8.5215478e-12
0.355,9.2165494e-12
0.36,9.9698537e-12
0.365,1.0786397e-11
0.37,1.1671438e-11
0.375,1.2631136e-11
0.38,1.3671698e-11
0.385,1.4799576e-11
0.39,1.6023154e-11
0.395,1.7349399e-11
0.4,1.8788605e-11
0.405,2.0349166e-11
0.41,2.2042036e-11
0.415,2.3878395e-11
0.42,2.5870461e-11
0.425,2.8031857e-11
0.43,3.0376832e-11
0.435,3.2921211e-11
0.44,3.5682573e-11
0.445,3.8678838e-11
0.45,4.1930415e-11
0.455,4.545956e-11
0.46,4.9290163e-11
0.465,5.3447772e-11
0.47,5.7960545e-11
0.475,6.2859292e-11
0.48,6.8177322e-11
0.485,7.3950375e-11
0.49,8.0218162e-11
0.495,8.7023102e-11
0.5,9.4410873e-11
0.505,1.0243249e-10
0.51,1.1114156e-10
0.515,1.2059835e-10
0.52,1.3086672e-10
0.525,1.420162e-10
0.53,1.5412264e-10
0.535,1.6726841e-10
0.54,1.8154263e-10
0.545,1.9704213e-10
0.55,2.1387268e-10
0.555,2.3214761e-10
0.56,2.5199061e-10
0.565,2.7353562e-10
0.57,2.9692862e-10
0.575,3.2232673e-10
0.58,3.499013e-10
0.585,3.7983691e-10
0.59,4.1233451e-10
0.595,4.4761147e-10
0.6,4.8590285e-10
0.605,5.2746312e-10
0.61,5.7256832e-10
0.615,6.2151605e-10
0.62,6.7462922e-10
0.625,7.3225644e-10
0.63,7.94774e-10
0.635,8.6259004e-10
0.64,9.3614324e-10
0.645,1.0159089e-09
0.65,1.1023986e-09
0.655,1.1961657e-09
0.66,1.2978054e-09
0.665,1.4079601e-09
0.67,1.5273208e-09
0.675,1.6566329e-09
0.68,1.7966976e-09
0.685,1.9483769e-09
0.69,2.1125972e-09
0.695,2.2903554e-09
0.7,2.4827207e-09
0.705,2.6908405e-09
0.71,2.9159473e-09
0.715,3.1593613e-09
0.72,3.4224982e-09
0.725,3.7068731e-09
0.73,4.0141088e-09
0.735,4.3459405e-09
0.74,4.7042248e-09
0.745,5.0909433e-09
0.75,5.5082138e-09
0.755,5.9582964e-09
0.76,6.4436018e-09
0.765,6.9666991e-09
0.77,7.530326e-09
0.775,8.1373975e-09
0.78,8.791015e-09
0.785,9.4944769e-09
0.79,1.0251289e-08
0.795,1.1065176e-08
0.8,1.1940091e-08
0.805,1.2880229e-08
0.81,1.3890037e-08
0.815,1.4974227e-08
0.82,1.6137794e-08
0.825,1.738602e-08
0.83,1.8724495e-08
0.835,2.015913e-08
0.84,2.1696169e-08
0.845,2.3342207e-08
0.85,2.5104205e-08
0.855,2.6989507e-08
0.86,2.9005853e-08
0.865,3.1161401e-08
0.87,3.3464738e-08
0.875,3.5924907e-08
0.88,3.8551416e-08
0.885,4.1354261e-08
0.89,4.4343947e-08
0.895,4.7531504e-08
0.9,5.0928507e-08
0.905,5.4547098e-08
0.91,5.8400007e-08
0.915,6.2500569e-08
0.92,6.6862747e-08
0.925,7.1501156e-08
0.93,7.643108e-08
0.935,8.1668496e-08
0.94,8.7230091e-08
0.945,9.3133292e-08
0.95,9.9396279e-08
0.955,1.0603801e-07
0.96,1.1307824e-07
0.965,1.2053755e-07
0.97,1.2843734e-07
0.975,1.367999e-07
0.98,1.4564837e-07
0.985,1.550068e-07
0.99,1.6490015e-07
0.995,1.753543e-07
1.0,1.863961e-07
1.005,1.9805333e-07
1.01,2.1035476e-07
1.015,2.2333013e-07
1.02,2.3701019e-07
1.025,2.5142667e-07
1.03,2.6661231e-07
1.035,2.8260087e-07
1.04,2.9942709e-07
1.045,3.1712676e-07
1.05,3.3573662e-07
1.055,3.5529445e-07
1.06,3.75839e-07
1.065,3.9740999e-07
1.07,4.2004809e-07
1.075,4.4379494e-07
1.08,4.6869307e-07
1.085,4.9478588e-07
1.09,5.2211769e-07
1.095,5.5073359e-07
1.1,5.8067951e-07
1.105,6.120021e-07
1.11,6.4474875e-07
1.115,6.7896749e-07
1.12,7.1470699e-07
1.125,7.5201648e-07
1.13,7.909457e-07
1.135,8.3154486e-07
1.14,8.7386457e-07
1.145,9.1795575e-07
1.15,9.6386964e-07
1.155,1.0116577e-06
1.16,1.0613714e-06
1.165,1.1130624e-06
1.17,1.1667825e-06
1.175,1.2225833e-06
1.18,1.2805162e-06
1.185,1.3406326e-06
1.19,1.4029836e-06
1.195,1.46762e-06
1.2,1.5345921e-06
1.205,1.6039498e-06
1.21,1.6757428e-06
1.215,1.7500198e-06
1.22,1.8268293e-06
1.225,1.9062189e-06
1.23,1.9882354e-06
1.235,2.0729253e-06
1.24,2.1603338e-06
1.245,2.2505056e-06
1.25,2.3434845e-06
1.255,2.4393132e-06
1.26,2.5380337e-06
1.265,2.639687e-06
1.27,2.7443129e-06
1.275,2.8519507e-06
1.28,2.9626381e-06
1.285,3.0764121e-06
1.29,3.1933087e-06
1.295,3.3133626e-06
1.3,3.4366076e-06
1.305,3.5630765e-06
1.31,3.6928009e-06
1.315,3.8258114e-06
1.32,3.9621372e-06
1.325,4.1018069e-06
1.33,4.2448479e-06
1.335,4.3912864e-06
1.34,4.5411476e-06
1.345,4.6944556e-06
1.35,4.8512336e-06
1.355,5.0115034e-06
1.36,5.1752861e-06
1.365,5.3426018e-06
1.37,5.5134692e-06
1.375,5.6879059e-06
1.38,5.865929e-06
1.385,6.0475547e-06
1.39,6.2327979e-06
1.395,6.4216724e-06
1.4,6.6141913e-06
1.405,6.8103667e-06
1.41,7.0102096e-06
1.415,7.2137303e-06
1.42,7.4209381e-06
1.425,7.6318412e-06
1.43,7.8464472e-06
1.435,8.0647627e-06
1.44,8.2867933e-06
1.445,8.5125442e-06
1.45,8.7420191e-06
1.455,8.9752213e-06
1.46,9.2121533e-06
1.465,9.4528166e-06
1.47,9.6972121e-06
1.475,9.9453395e-06
1.48,1.0197198e-05
1.485,1.0452787e-05
1.49,1.0712104e-05
1.495,1.0975145e-05
1.5,1.1241907e-05
