gate_V,drain_TotalCurrent_A
0.815,1.4968812e-08
0.82,1.6132025e-08
0.825,1.7379877e-08
0.83,1.8717957e-08
0.835,2.0152175e-08
0.84,2.1688774e-08
0.845,2.3334348e-08
0.85,2.5095858e-08
0.855,2.6980646e-08
0.86,2.8996451e-08
0.865,3.115143e-08
0.87,3.345417e-08
0.875,3.5913712e-08
0.88,3.8539563e-08
0.885,4.134172e-08
0.89,4.4330685e-08
0.895,4.7517487e-08
0.9,5.0913702e-08
0.905,5.4531469e-08
0.91,5.8383518e-08
0.915,6.2483184e-08
0.92,6.6844429e-08
0.925,7.1481866e-08
0.93,7.6410781e-08
0.935,8.1647146e-08
0.94,8.7207653e-08
0.945,9.3109725e-08
0.95,9.9371543e-08
0.955,1.0601207e-07
0.96,1.1305105e-07
0.965,1.2050906e-07
0.97,1.2840753e-07
0.975,1.3676872e-07
0.98,1.4561579e-07
0.985,1.5497277e-07
0.99,1.6486465e-07
0.995,1.7531729e-07
1.0,1.8635754e-07
1.005,1.980132e-07
1.01,2.1031304e-07
1.015,2.2328679e-07
1.02,2.3696521e-07
1.025,2.5138003e-07
1.03,2.66564e-07
1.035,2.8255089e-07
1.04,2.9937544e-07
1.045,3.1707343e-07
1.05,3.3568163e-07
1.055,3.5523783e-07
1.06,3.7578077e-07
1.065,3.9735018e-07
1.07,4.1998677e-07
1.075,4.4373214e-07
1.08,4.6862887e-07
1.085,4.9472037e-07
1.09,5.2205095e-07
1.095,5.5066574e-07
1.1,5.8061067e-07
1.105,6.1193242e-07
1.11,6.4467837e-07
1.115,6.7889659e-07
1.12,7.1463578e-07
1.125,7.5194516e-07
1.13,7.9087452e-07
1.135,8.3147409e-07
1.14,8.7379448e-07
1.145,9.1788668e-07
1.15,9.6380191e-07
1.155,1.0115916e-06
1.16,1.0613075e-06
1.165,1.1130011e-06
1.17,1.1667242e-06
1.175,1.2225285e-06
1.18,1.2804655e-06
1.185,1.3405865e-06
1.19,1.4029428e-06
1.195,1.4675851e-06
1.2,1.5345638e-06
1.205,1.6039289e-06
1.21,1.67573e-06
1.215,1.750016e-06
1.22,1.8268354e-06
1.225,1.9062357e-06
1.23,1.988264e-06
1.235,2.0729667e-06
1.24,2.1603891e-06
1.245,2.250576e-06
1.25,2.343571e-06
1.255,2.4394173e-06
1.26,2.5381566e-06
1.265,2.63983e-06
1.27,2.7444775e-06
1.275,2.8521383e-06
1.28,2.9628503e-06
1.285,3.0766506e-06
1.29,3.193575e-06
1.295,3.3136585e-06
1.3,3.436935e-06
1.305,3.563437e-06
1.31,3.6931965e-06
1.315,3.8262439e-06
1.32,3.9626089e-06
1.325,4.1023199e-06
1.33,4.2454042e-06
1.335,4.3918883e-06
1.34,4.5417973e-06
1.345,4.6951555e-06
1.35,4.8519859e-06
1.355,5.0123107e-06
1.36,5.1761509e-06
1.365,5.3435266e-06
1.37,5.5144565e-06
1.375,5.6889584e-06
1.38,5.8670495e-06
1.385,6.0487457e-06
1.39,6.2340623e-06
1.395,6.4230131e-06
1.4,6.6156111e-06
1.405,6.8118686e-06
1.41,7.0117964e-06
1.415,7.2154051e-06
1.42,7.4227039e-06
1.425,7.633701e-06
1.43,7.8484041e-06
1.435,8.0668198e-06
1.44,8.2889539e-06
1.445,8.5148112e-06
1.45,8.7443959e-06
1.455,8.977711e-06
1.46,9.214759e-06
1.465,9.4555417e-06
1.47,9.7000598e-06
1.475,9.9483132e-06
1.48,1.0200301e-05
1.485,1.0456023e-05
1.49,1.0715475e-05
1.495,1.0978655e-05
1.5,1.124556e-05
