frequency,v(s),v(d),v(g),v(b),"a(s,s)","c(s,s)","a(s,d)","c(s,d)","a(s,g)","c(s,g)","a(s,b)","c(s,b)","a(d,s)","c(d,s)","a(d,d)","c(d,d)","a(d,g)","c(d,g)","a(d,b)","c(d,b)","a(g,s)","c(g,s)","a(g,d)","c(g,d)","a(g,g)","c(g,g)","a(g,b)","c(g,b)","a(b,s)","c(b,s)","a(b,d)","c(b,d)","a(b,g)","c(b,g)","a(b,b)","c(b,b)"
10000000.0,0.0,1.2,-0.71,0.0,0.0,2.76976708640094e-16,2.32763227254376e-14,-1.90095687261248e-17,4.42151780527229e-13,-1.26480108828106e-16,-5.67316036459585e-13,-1.31487031085838e-16,2.32713765071089e-14,-1.90095687261144e-17,3.03840931016824e-13,2.60852877652872e-16,1.9041695403425e-13,-1.67468439018786e-16,-2.3799872461514e-13,-7.43748699079726e-17,4.42150462340119e-13,-1.2648010882811e-16,1.90416038666942e-13,-1.67468439018797e-16,1.82304558610094e-12,9.28037171388879e-16,-3.18885813110843e-12,-6.34088623541837e-16,-5.67314024076158e-13,-1.31487031085847e-16,-2.38000491735727e-13,-7.43748699079521e-17,-3.18884347461694e-12,-6.34088623541868e-16,5.165295827286e-12,8.39950524535456e-16
10000000.0,0.0,1.2,-0.7,0.0,7.59602327542059e-13,2.76562547377517e-16,2.24183155877165e-14,-1.90236730769302e-17,4.31138683316533e-13,-1.27477761145733e-16,-5.53048735185428e-13,-1.30061113154877e-16,2.24170770228414e-14,-1.90236730769199e-17,-4.55761396525235e-13,2.60672209780609e-16,1.83102984553234e-13,-1.68296275515898e-16,-2.28858077979342e-13,-7.33522611878089e-17,4.31130983122254e-13,-1.27477761145743e-16,1.83089233216207e-13,-1.6829627551591e-16,1.82304558610094e-12,9.21113121988732e-16,-3.10259624695918e-12,-6.25339085327217e-16,-5.53059960446339e-13,-1.3006111315487e-16,-2.28865731435074e-13,-7.33522611877846e-17,-3.10261669710788e-12,-6.253390853272e-16,5.77297768931965e-12,8.28752459669996e-16
10000000.0,0.0,1.2,-0.69,0.0,1.06344325855888e-12,2.76153086755882e-16,2.15714763594707e-14,-1.9038063816628e-17,4.20099408142781e-13,-1.28483360389197e-16,-5.38817049184226e-13,-1.28631662550052e-16,2.15662852755666e-14,-1.90380638166182e-17,1.51920465508412e-13,2.60491499817308e-16,1.75706868406506e-13,-1.69134247461364e-16,-2.19700068949035e-13,-7.23191885393312e-17,4.20099492785291e-13,-1.28483360389208e-16,1.75724171565381e-13,-1.69134247461373e-16,1.82304558610094e-12,9.14021738021081e-16,-3.01533758355596e-12,-6.16404130170452e-16,-5.3882041253275e-13,-1.28631662550054e-16,-2.19697539256756e-13,-7.23191885393169e-17,-3.01530477504279e-12,-6.16404130170503e-16,3.49417070669347e-12,8.17354981259789e-16
