gate_V,drain_TotalCurrent_A
0.0,2.2195987e-15
-0.005,1.8926199e-15
-0.01,2.314419e-15
-0.015,1.86599e-15
-0.02,2.0745581e-15
-0.025,1.6561246e-15
-0.03,1.6529855e-15
-0.035,2.0105915e-15
-0.04,1.7224169e-15
-0.045,1.8209323e-15
-0.05,1.5402501e-15
-0.055,1.0080572e-15
-0.06,1.2083796e-15
-0.065,1.4391099e-15
-0.07,1.2991355e-15
-0.075,1.3377776e-15
-0.08,1.5003947e-15
-0.085,1.2748757e-15
-0.09,1.7391829e-15
-0.095,1.1453708e-15
-0.1,9.0203862e-16
-0.105,7.499417900000001e-16
-0.11,1.1949992e-15
-0.115,1.1080781e-15
-0.12,1.4317992e-15
-0.125,1.4139569e-15
-0.13,8.417292700000001e-16
-0.135,1.2601367e-15
-0.14,9.9117049e-16
-0.145,8.2589859e-16
-0.15,1.2270885e-15
-0.155,1.1891065e-15
-0.16,1.2017213e-15
-0.165,7.723815400000001e-16
-0.17,1.1393484e-15
-0.175,8.632106500000001e-16
-0.18,7.871320700000001e-16
-0.185,1.092915e-15
-0.19,1.2274101e-15
-0.195,7.669081300000001e-16
-0.2,1.1961748e-15
-0.205,9.0742352e-16
-0.21,9.5104749e-16
-0.215,6.2435622e-16
-0.22,9.027544300000001e-16
-0.225,7.337989e-16
-0.23,8.639374300000001e-16
-0.235,6.239562300000001e-16
-0.24,1.0657186e-15
-0.245,4.2554242e-16
-0.25,2.4266397e-16
-0.255,1.0119308e-15
-0.26,9.83965e-16
-0.265,7.3896241e-16
-0.27,1.256096e-15
-0.275,9.2550512e-16
-0.28,9.9551594e-16
-0.285,1.0765161e-15
-0.29,1.0579996e-15
-0.295,1.2737803e-15
-0.3,9.711144300000001e-16
-0.305,1.2286106e-15
-0.31,4.5661118e-16
-0.315,1.1759139e-15
-0.32,4.2703684000000006e-16
-0.325,8.709806900000001e-16
-0.33,6.8147432e-16
-0.335,7.938818200000001e-16
-0.34,1.1173431e-15
-0.345,1.0621714e-15
-0.35,9.243871500000001e-16
-0.355,7.5635451e-16
-0.36,8.903127700000002e-16
-0.365,7.7777542e-16
-0.37,5.922572300000001e-16
-0.375,7.306264e-16
-0.38,6.3280679e-16
-0.385,4.7384646e-16
-0.39,1.0055591e-15
-0.395,5.0942633e-16
-0.4,6.225367e-16
-0.405,4.7839462e-16
-0.41,6.7000171e-16
-0.415,6.560873200000001e-16
-0.42,8.259256900000001e-16
-0.425,8.6527284e-16
-0.43,6.0775838e-16
-0.435,5.966203700000001e-16
-0.44,2.1643845000000003e-16
-0.445,9.738537200000002e-16
-0.45,9.462498e-16
-0.455,6.787547900000001e-16
-0.46,5.5504348e-16
-0.465,6.590452e-16
-0.47,9.4078789e-16
-0.475,4.1925075e-16
-0.48,5.555892500000001e-16
-0.485,7.491275600000001e-16
-0.49,8.312601700000001e-16
-0.495,6.843037900000001e-16
-0.5,5.146462e-16
-0.505,8.924476800000002e-16
-0.51,8.9653446e-16
-0.515,7.511512200000001e-16
-0.52,9.770030600000001e-16
-0.525,7.2041967e-16
-0.53,4.9708621e-16
-0.535,8.487722200000001e-16
-0.54,9.0636558e-16
-0.545,5.951474200000001e-16
-0.55,9.174301700000002e-16
-0.555,4.913719800000001e-16
-0.56,6.267615500000001e-16
-0.565,9.2334914e-16
-0.57,6.096570600000001e-16
-0.575,3.3843376e-16
-0.58,9.1770708e-16
-0.585,7.796800800000001e-16
-0.59,8.643903200000001e-16
-0.595,4.525623900000001e-16
-0.6,4.563874300000001e-16
-0.605,8.124758300000001e-16
-0.61,8.682115100000001e-16
-0.615,8.0298797e-16
-0.62,6.846562e-16
-0.625,3.0229867000000004e-16
-0.63,4.940524200000001e-16
-0.635,5.980447300000001e-16
-0.64,8.001408600000001e-16
-0.645,8.585667200000001e-16
-0.65,3.9190368000000005e-16
-0.655,1.1963293e-15
-0.66,5.488663100000001e-16
-0.665,7.0916122e-16
-0.67,5.819567900000001e-16
-0.675,9.0660821e-16
-0.68,4.760896400000001e-16
-0.685,3.9221413e-16
-0.69,8.026506800000001e-16
-0.695,5.0456018e-16
-0.7,6.6050197e-16
