gate_V,drain_TotalCurrent_A
0.0,1.2667299e-13
-0.005,1.2310566e-13
-0.01,1.1961615e-13
-0.015,1.1591379e-13
-0.02,1.1298723e-13
-0.025,1.0947651e-13
-0.03,1.0665745e-13
-0.035,1.046098e-13
-0.04,1.0188629e-13
-0.045,9.955775e-14
-0.05,9.7164501e-14
-0.055,9.5054975e-14
-0.06,9.2911834e-14
-0.065,9.1209272e-14
-0.07,8.9316142e-14
-0.075,8.7580975e-14
-0.08,8.6193725e-14
-0.085,8.5117712e-14
-0.09,8.330295e-14
-0.095,8.1777863e-14
-0.1,8.0468592e-14
-0.105,7.9552403e-14
-0.11,7.8137261e-14
-0.115,7.74116e-14
-0.12,7.5996541e-14
-0.125,7.4762262e-14
-0.13,7.4336569e-14
-0.135,7.3290603e-14
-0.14,7.2213571e-14
-0.145,7.1274412e-14
-0.15,7.0670572e-14
-0.155,6.9905551e-14
-0.16,6.925643e-14
-0.165,6.8853895e-14
-0.17,6.7949404e-14
-0.175,6.7250963e-14
-0.18,6.667599e-14
-0.185,6.5894911e-14
-0.19,6.5213756e-14
-0.195,6.47523e-14
-0.2,6.4103229e-14
-0.205,6.3621551e-14
-0.21,6.3290219e-14
-0.215,6.2863271e-14
-0.22,6.2289382e-14
-0.225,6.1429999e-14
-0.23,6.0926007e-14
-0.235,6.0845862e-14
-0.24,6.0230964e-14
-0.245,6.0099986e-14
-0.25,5.979758e-14
-0.255,5.9410692e-14
-0.26,5.8981167e-14
-0.265,5.8097337e-14
-0.27,5.8062861e-14
-0.275,5.7961868e-14
-0.28,5.7541466e-14
-0.285,5.7351777e-14
-0.29,5.6768981e-14
-0.295,5.6543058e-14
-0.3,5.6403347e-14
-0.305,5.6088805e-14
-0.31,5.5487828e-14
-0.315,5.51998e-14
-0.32,5.5562494e-14
-0.325,5.4933345e-14
-0.33,5.4628867e-14
-0.335,5.4420303e-14
-0.34,5.4397714e-14
-0.345,5.3902076e-14
-0.35,5.3919122e-14
-0.355,5.3978574e-14
-0.36,5.3627133e-14
-0.365,5.3064016e-14
-0.37,5.2807537e-14
-0.375,5.2535188e-14
-0.38,5.2566784e-14
-0.385,5.2239725e-14
-0.39,5.2396369e-14
-0.395,5.1871436e-14
-0.4,5.1780101e-14
-0.405,5.1735606e-14
-0.41,5.1444407e-14
-0.415,5.1404272e-14
-0.42,5.0893479e-14
-0.425,5.0625852e-14
-0.43,5.0692717e-14
-0.435,5.0751781e-14
-0.44,5.0304977e-14
-0.445,4.9922538e-14
-0.45,5.0103405e-14
-0.455,4.9451012e-14
-0.46,4.9712454e-14
-0.465,4.9727449e-14
-0.47,4.944598e-14
-0.475,4.9538669e-14
-0.48,4.9286922e-14
-0.485,4.8846788e-14
-0.49,4.9184424e-14
-0.495,4.8369156e-14
-0.5,4.8522866e-14
-0.505,4.834663e-14
-0.51,4.8115406e-14
-0.515,4.8392916e-14
-0.52,4.825026e-14
-0.525,4.8098646e-14
-0.53,4.8088832e-14
-0.535,4.7669394e-14
-0.54,4.7780753e-14
-0.545,4.8131232e-14
-0.55,4.755431e-14
-0.555,4.769676e-14
-0.56,4.6991617e-14
-0.565,4.7070165e-14
-0.57,4.7033252e-14
-0.575,4.7398115e-14
-0.58,4.6802749e-14
-0.585,4.6713062e-14
-0.59,4.7038434e-14
-0.595,4.6730548e-14
-0.6,4.6364464e-14
-0.605,4.6770539e-14
-0.61,4.624924e-14
-0.615,4.6688834e-14
-0.62,4.6314205e-14
-0.625,4.6360237e-14
-0.63,4.656527e-14
-0.635,4.6381981e-14
-0.64,4.6418677e-14
-0.645,4.6035161e-14
-0.65,4.5771842e-14
-0.655,4.5770078e-14
-0.66,4.5963073e-14
-0.665,4.5715824e-14
-0.67,4.5450507e-14
-0.675,4.5542427e-14
-0.68,4.5335294e-14
-0.685,4.5203123e-14
-0.69,4.5177977e-14
-0.695,4.5174919e-14
-0.7,4.548725e-14
