gate_V,drain_TotalCurrent_A
0.0,2.4283035e-15
-0.005,2.3859288e-15
-0.01,2.3812567e-15
-0.015,2.3561622e-15
-0.02,2.2440276e-15
-0.025,1.8347756e-15
-0.03,2.0749338e-15
-0.035,1.434546e-15
-0.04,1.7261868e-15
-0.045,1.7731987e-15
-0.05,1.4703727e-15
-0.055,1.4731028e-15
-0.06,1.5387621e-15
-0.065,9.1002191e-16
-0.07,1.3230776e-15
-0.075,1.5584561e-15
-0.08,1.9608878e-15
-0.085,1.5426819e-15
-0.09,1.2995472e-15
-0.095,1.5314343e-15
-0.1,1.5019641e-15
-0.105,6.60301e-16
-0.11,1.2428976e-15
-0.115,7.5422294e-16
-0.12,1.2721418e-15
-0.125,1.0850063e-15
-0.13,1.2171293e-15
-0.135,9.201897500000001e-16
-0.14,1.3990096e-15
-0.145,1.2744033e-15
-0.15,1.3777919e-15
-0.155,9.4089763e-16
-0.16,9.0655147e-16
-0.165,7.846957300000001e-16
-0.17,7.995037100000001e-16
-0.175,8.053196500000001e-16
-0.18,6.809251600000001e-16
-0.185,1.0390524e-15
-0.19,9.351449100000001e-16
-0.195,8.196508400000001e-16
-0.2,7.0259171e-16
-0.205,1.4066959e-15
-0.21,7.986948700000001e-16
-0.215,8.382262900000001e-16
-0.22,1.3239766e-15
-0.225,8.136818800000001e-16
-0.23,8.2863475e-16
-0.235,9.316899300000002e-16
-0.24,7.473107100000001e-16
-0.245,5.810805400000001e-16
-0.25,7.2959579e-16
-0.255,7.508163900000001e-16
-0.26,1.0345244e-15
-0.265,9.154082e-16
-0.27,1.0672704e-15
-0.275,7.488933900000001e-16
-0.28,2.7092898000000003e-16
-0.285,9.920797e-16
-0.29,5.2487189e-16
-0.295,8.745856100000001e-16
-0.3,8.048562200000001e-16
-0.305,8.2884398e-16
-0.31,1.4347264e-15
-0.315,8.278148100000001e-16
-0.32,7.211642900000001e-16
-0.325,7.6825152e-16
-0.33,8.358789400000001e-16
-0.335,6.409440600000001e-16
-0.34,9.457693200000001e-16
-0.345,6.6734474e-16
-0.35,6.908598900000001e-16
-0.355,9.49818e-16
-0.36,6.9990253e-16
-0.365,7.838791e-16
-0.37,6.0101095e-16
-0.375,5.6062068e-16
-0.38,1.3127947e-15
-0.385,1.0702564e-15
-0.39,6.412711300000001e-16
-0.395,6.9616563e-16
-0.4,7.437959900000001e-16
-0.405,9.406499e-16
-0.41,8.580985100000001e-16
-0.415,5.7884685e-16
-0.42,8.7780575e-16
-0.425,1.2630174e-16
-0.43,6.2698198e-16
-0.435,7.021783900000001e-16
-0.44,1.3263813e-15
-0.445,1.0278506e-15
-0.45,5.7448368e-16
-0.455,8.189156400000001e-16
-0.46,7.6883151e-16
-0.465,5.8106601e-16
-0.47,8.3333287000000005e-16
-0.475,8.477907800000001e-16
-0.48,7.108715200000001e-16
-0.485,3.8003013e-16
-0.49,5.899268700000001e-16
-0.495,1.032939e-15
-0.5,5.013871900000001e-16
-0.505,8.359134900000001e-16
-0.51,5.877849200000001e-16
-0.515,6.789372100000001e-16
-0.52,4.0483167000000006e-16
-0.525,9.8909641e-16
-0.53,5.9758733e-16
-0.535,6.0171071e-16
-0.54,8.504370600000001e-16
-0.545,7.821534100000001e-16
-0.55,1.0119359e-15
-0.555,5.2227048e-16
-0.56,7.273504200000001e-16
-0.565,7.743639300000001e-16
-0.57,6.889427500000001e-16
-0.575,1.0762553e-15
-0.58,6.0473124e-16
-0.585,8.093923e-16
-0.59,6.827239500000001e-16
-0.595,7.615322700000001e-16
-0.6,9.6081517e-16
-0.605,7.6719609e-16
-0.61,5.6312466e-16
-0.615,5.6362585e-16
-0.62,7.4332366e-16
-0.625,6.3162153e-16
-0.63,5.406814600000001e-16
-0.635,6.6474278e-16
-0.64,6.4893963e-16
-0.645,6.528439200000001e-16
-0.65,7.289699e-16
-0.655,6.463762e-16
-0.66,8.181577600000001e-16
-0.665,3.753288e-16
-0.67,7.4481779e-16
-0.675,8.583589500000001e-16
-0.68,5.825221400000001e-16
-0.685,9.0972258e-16
-0.69,7.222306700000001e-16
-0.695,7.6730783e-16
-0.7,4.858473400000001e-16
