gate_V,drain_TotalCurrent_A
0.0,1.2700503e-13
-0.005,1.2332724e-13
-0.01,1.1968293e-13
-0.015,1.1612186e-13
-0.02,1.1304104e-13
-0.025,1.099336e-13
-0.03,1.0731375e-13
-0.035,1.0458764e-13
-0.04,1.0227155e-13
-0.045,9.9727633e-14
-0.05,9.7492872e-14
-0.055,9.5149871e-14
-0.06,9.2731149e-14
-0.065,9.1082438e-14
-0.07,8.9760932e-14
-0.075,8.7776664e-14
-0.08,8.6100225e-14
-0.085,8.504613e-14
-0.09,8.3837842e-14
-0.095,8.1561762e-14
-0.1,8.0828483e-14
-0.105,7.9193752e-14
-0.11,7.8497056e-14
-0.115,7.7468038e-14
-0.12,7.6404542e-14
-0.125,7.5229818e-14
-0.13,7.3917437e-14
-0.135,7.3300721e-14
-0.14,7.2408283e-14
-0.145,7.1757401e-14
-0.15,7.1043604e-14
-0.155,6.9971493e-14
-0.16,6.9221665e-14
-0.165,6.8325636e-14
-0.17,6.7782949e-14
-0.175,6.7485861e-14
-0.18,6.651575e-14
-0.185,6.5897766e-14
-0.19,6.4958696e-14
-0.195,6.4564397e-14
-0.2,6.410223e-14
-0.205,6.3395982e-14
-0.21,6.3389221e-14
-0.215,6.2765804e-14
-0.22,6.2267304e-14
-0.225,6.1642508e-14
-0.23,6.1457342e-14
-0.235,6.0569087e-14
-0.24,6.0800123e-14
-0.245,6.0494926e-14
-0.25,5.9542747e-14
-0.255,5.9507369e-14
-0.26,5.9456909e-14
-0.265,5.8584257e-14
-0.27,5.8123191e-14
-0.275,5.8121755e-14
-0.28,5.7317294e-14
-0.285,5.7385798e-14
-0.29,5.7136782e-14
-0.295,5.6917406e-14
-0.3,5.6635852e-14
-0.305,5.5837177e-14
-0.31,5.6196422e-14
-0.315,5.5745045e-14
-0.32,5.5634047e-14
-0.325,5.5184362e-14
-0.33,5.4754777e-14
-0.335,5.4589625e-14
-0.34,5.4718851e-14
-0.345,5.4500845e-14
-0.35,5.407192e-14
-0.355,5.429548e-14
-0.36,5.3948644e-14
-0.365,5.3638796e-14
-0.37,5.3445232e-14
-0.375,5.3313012e-14
-0.38,5.307335e-14
-0.385,5.2680545e-14
-0.39,5.2822481e-14
-0.395,5.276233e-14
-0.4,5.2353353e-14
-0.405,5.2202998e-14
-0.41,5.1865775e-14
-0.415,5.2320701e-14
-0.42,5.1721732e-14
-0.425,5.1572302e-14
-0.43,5.1393694e-14
-0.435,5.1463369e-14
-0.44,5.1708859e-14
-0.445,5.1593963e-14
-0.45,5.1454847e-14
-0.455,5.1372385e-14
-0.46,5.1263567e-14
-0.465,5.1330706e-14
-0.47,5.1317533e-14
-0.475,5.0900412e-14
-0.48,5.0655602e-14
-0.485,5.1086323e-14
-0.49,5.1096572e-14
-0.495,5.0516612e-14
-0.5,5.0842195e-14
-0.505,5.0756857e-14
-0.51,5.0759321e-14
-0.515,5.0976661e-14
-0.52,5.0818015e-14
-0.525,5.105878e-14
-0.53,5.0947279e-14
-0.535,5.1144206e-14
-0.54,5.1076174e-14
-0.545,5.1472443e-14
-0.55,5.1230168e-14
-0.555,5.1613969e-14
-0.56,5.1418823e-14
-0.565,5.1625959e-14
-0.57,5.1965032e-14
-0.575,5.2027728e-14
-0.58,5.2117099e-14
-0.585,5.2120794e-14
-0.59,5.2674936e-14
-0.595,5.260325e-14
-0.6,5.2865786e-14
-0.605,5.3238545e-14
-0.61,5.322974e-14
-0.615,5.3845673e-14
-0.62,5.3491033e-14
-0.625,5.4079529e-14
-0.63,5.4347764e-14
-0.635,5.4766699e-14
-0.64,5.5156306e-14
-0.645,5.5524763e-14
-0.65,5.5305192e-14
-0.655,5.5911617e-14
-0.66,5.6648347e-14
-0.665,5.7216067e-14
-0.67,5.7858105e-14
-0.675,5.7937712e-14
-0.68,5.8520326e-14
-0.685,5.9179443e-14
-0.69,5.9685284e-14
-0.695,6.0257719e-14
-0.7,6.0486855e-14
