gate_V,drain_TotalCurrent_A
0.0,1.2673358e-13
-0.005,1.2297695e-13
-0.01,1.1965873e-13
-0.015,1.1583754e-13
-0.02,1.1300491e-13
-0.025,1.095183e-13
-0.03,1.0682344e-13
-0.035,1.0459792e-13
-0.04,1.0174646e-13
-0.045,9.9709012e-14
-0.05,9.7088395e-14
-0.055,9.5103314e-14
-0.06,9.3106629e-14
-0.065,9.1096763e-14
-0.07,8.9229921e-14
-0.075,8.7954048e-14
-0.08,8.6304023e-14
-0.085,8.5128097e-14
-0.09,8.3412746e-14
-0.095,8.2123837e-14
-0.1,8.0475623e-14
-0.105,7.9658814e-14
-0.11,7.8274631e-14
-0.115,7.6963868e-14
-0.12,7.6276163e-14
-0.125,7.5397478e-14
-0.13,7.4480683e-14
-0.135,7.3193509e-14
-0.14,7.2116534e-14
-0.145,7.1464222e-14
-0.15,7.077998e-14
-0.155,7.0025798e-14
-0.16,6.939094e-14
-0.165,6.7905817e-14
-0.17,6.8076814e-14
-0.175,6.6973367e-14
-0.18,6.6933823e-14
-0.185,6.6357233e-14
-0.19,6.533545e-14
-0.195,6.4976516e-14
-0.2,6.4421598e-14
-0.205,6.3401974e-14
-0.21,6.3290889e-14
-0.215,6.2363266e-14
-0.22,6.2362264e-14
-0.225,6.2042242e-14
-0.23,6.1695109e-14
-0.235,6.1212309e-14
-0.24,6.0392552e-14
-0.245,6.0506298e-14
-0.25,5.9979441e-14
-0.255,5.9245225e-14
-0.26,5.9001584e-14
-0.265,5.9081556e-14
-0.27,5.8436165e-14
-0.275,5.868994e-14
-0.28,5.7478836e-14
-0.285,5.7828776e-14
-0.29,5.7057549e-14
-0.295,5.688889e-14
-0.3,5.6619476e-14
-0.305,5.6754635e-14
-0.31,5.605527e-14
-0.315,5.590787e-14
-0.32,5.5584361e-14
-0.325,5.5231513e-14
-0.33,5.512348e-14
-0.335,5.5175186e-14
-0.34,5.5163039e-14
-0.345,5.4196329e-14
-0.35,5.4165354e-14
-0.355,5.453346e-14
-0.36,5.3613071e-14
-0.365,5.4204991e-14
-0.37,5.3937397e-14
-0.375,5.3476356e-14
-0.38,5.3390048e-14
-0.385,5.3508867e-14
-0.39,5.3408864e-14
-0.395,5.3423079e-14
-0.4,5.3105687e-14
-0.405,5.28321e-14
-0.41,5.2707621e-14
-0.415,5.2391829e-14
-0.42,5.2744581e-14
-0.425,5.2306027e-14
-0.43,5.2550433e-14
-0.435,5.2234966e-14
-0.44,5.1912884e-14
-0.445,5.2345021e-14
-0.45,5.2514618e-14
-0.455,5.2272217e-14
-0.46,5.208068e-14
-0.465,5.20806e-14
-0.47,5.2374962e-14
-0.475,5.2331018e-14
-0.48,5.2736788e-14
-0.485,5.2549643e-14
-0.49,5.2728239e-14
-0.495,5.2614765e-14
-0.5,5.2523983e-14
-0.505,5.2636146e-14
-0.51,5.330033e-14
-0.515,5.3152667e-14
-0.52,5.3225196e-14
-0.525,5.2948464e-14
-0.53,5.3363819e-14
-0.535,5.3733407e-14
-0.54,5.3885382e-14
-0.545,5.4136354e-14
-0.55,5.3749946e-14
-0.555,5.4388209e-14
-0.56,5.4741086e-14
-0.565,5.5207472e-14
-0.57,5.5037667e-14
-0.575,5.5463445e-14
-0.58,5.5662119e-14
-0.585,5.6586252e-14
-0.59,5.6489331e-14
-0.595,5.6935027e-14
-0.6,5.7959655e-14
-0.605,5.814736e-14
-0.61,5.8404687e-14
-0.615,5.8797472e-14
-0.62,5.9489226e-14
-0.625,6.007813e-14
-0.63,6.0803369e-14
-0.635,6.1539544e-14
-0.64,6.2415485e-14
-0.645,6.2907754e-14
-0.65,6.3226454e-14
-0.655,6.4316094e-14
-0.66,6.4944758e-14
-0.665,6.5975957e-14
-0.67,6.6536555e-14
-0.675,6.7988674e-14
-0.68,6.854621e-14
-0.685,6.9594959e-14
-0.69,7.0679535e-14
-0.695,7.1627623e-14
-0.7,7.2793771e-14
