gate_V,drain_TotalCurrent_A
0.0,2.8106764e-15
-0.005,2.0579437e-15
-0.01,1.9027493e-15
-0.015,1.9728623e-15
-0.02,2.1336754e-15
-0.025,1.698979e-15
-0.03,2.1418234e-15
-0.035,1.7145802e-15
-0.04,1.3780728e-15
-0.045,1.6387203e-15
-0.05,1.7541296e-15
-0.055,1.4865564e-15
-0.06,1.509421e-15
-0.065,1.3096835e-15
-0.07,1.3355931e-15
-0.075,1.3017134e-15
-0.08,1.4269102e-15
-0.085,1.4899065e-15
-0.09,1.364706e-15
-0.095,1.0952818e-15
-0.1,9.272144200000001e-16
-0.105,1.4410127e-15
-0.11,1.2333036e-15
-0.115,1.3358871e-15
-0.12,1.2343868e-15
-0.125,1.1224876e-15
-0.13,1.4516168e-15
-0.135,1.0623624e-15
-0.14,1.0779025e-15
-0.145,1.4624402e-15
-0.15,9.870574400000002e-16
-0.155,1.2343932e-15
-0.16,1.23282e-15
-0.165,1.0437075e-15
-0.17,7.5434665e-16
-0.175,9.787533500000002e-16
-0.18,9.5243755e-16
-0.185,1.112888e-15
-0.19,1.1149495e-15
-0.195,9.2822903e-16
-0.2,1.0461679e-15
-0.205,7.787416600000001e-16
-0.21,9.3034573e-16
-0.215,1.062112e-15
-0.22,1.1560403e-15
-0.225,1.2559685e-15
-0.23,9.6248316e-16
-0.235,1.0042887e-15
-0.24,1.3713849e-15
-0.245,8.693660700000001e-16
-0.25,9.645899400000002e-16
-0.255,1.2295895e-15
-0.26,1.4754472e-15
-0.265,9.676803700000001e-16
-0.27,1.0775487e-15
-0.275,9.7606802e-16
-0.28,1.3027502e-15
-0.285,1.2916917e-15
-0.29,1.2556455e-15
-0.295,1.0697368e-15
-0.3,1.2030457e-15
-0.305,8.9477503e-16
-0.31,1.0194513e-15
-0.315,1.1942446e-15
-0.32,1.202906e-15
-0.325,7.212109300000001e-16
-0.33,1.3312334e-15
-0.335,1.2959645e-15
-0.34,1.5381493e-15
-0.345,1.7027173e-15
-0.35,1.9169771e-15
-0.355,1.4717339e-15
-0.36,1.6801102e-15
-0.365,1.8347523e-15
-0.37,1.6525369e-15
-0.375,1.5629623e-15
-0.38,1.3217379e-15
-0.385,1.6575362e-15
-0.39,1.8105439e-15
-0.395,1.8174201e-15
-0.4,1.4663798e-15
-0.405,2.094104e-15
-0.41,2.0928698e-15
-0.415,2.0200804e-15
-0.42,2.2555826e-15
-0.425,2.6192894e-15
-0.43,2.5314232e-15
-0.435,2.8544943e-15
-0.44,2.5389982e-15
-0.445,2.8267425e-15
-0.45,3.1285601e-15
-0.455,3.1075138e-15
-0.46,2.9041918e-15
-0.465,3.2798947e-15
-0.47,3.3906674e-15
-0.475,3.5725868e-15
-0.48,3.978894e-15
-0.485,3.9018463e-15
-0.49,4.5713057e-15
-0.495,4.316911e-15
-0.5,4.3836982e-15
-0.505,4.6723621e-15
-0.51,4.8741767e-15
-0.515,4.6400999e-15
-0.52,5.3382272e-15
-0.525,5.4031477e-15
-0.53,5.8552341e-15
-0.535,6.2868091e-15
-0.54,6.7751904e-15
-0.545,6.7247081e-15
-0.55,7.4191968e-15
-0.555,7.5523594e-15
-0.56,7.5301459e-15
-0.565,8.2569246e-15
-0.57,8.7042076e-15
-0.575,8.6705951e-15
-0.58,9.258168e-15
-0.585,1.0043919e-14
-0.59,1.0621741e-14
-0.595,1.0740053e-14
-0.6,1.1642379e-14
-0.605,1.19713e-14
-0.61,1.2330996e-14
-0.615,1.2919839e-14
-0.62,1.3690283e-14
-0.625,1.4612383e-14
-0.63,1.4861887e-14
-0.635,1.5797813e-14
-0.64,1.6186001e-14
-0.645,1.7068833e-14
-0.65,1.7846171e-14
-0.655,1.910262e-14
-0.66,1.9880528e-14
-0.665,2.0791193e-14
-0.67,2.1704083e-14
-0.675,2.254018e-14
-0.68,2.3490722e-14
-0.685,2.4683392e-14
-0.69,2.5902119e-14
-0.695,2.7293421e-14
-0.7,2.8417863e-14
