frequency,v(s),v(d),v(g),v(b),"a(s,s)","c(s,s)","a(s,d)","c(s,d)","a(s,g)","c(s,g)","a(s,b)","c(s,b)","a(d,s)","c(d,s)","a(d,d)","c(d,d)","a(d,g)","c(d,g)","a(d,b)","c(d,b)","a(g,s)","c(g,s)","a(g,d)","c(g,d)","a(g,g)","c(g,g)","a(g,b)","c(g,b)","a(b,s)","c(b,s)","a(b,d)","c(b,d)","a(b,g)","c(b,g)","a(b,b)","c(b,b)"
100000.0,0.0,1.2,-0.71,0.0,0.0,2.76976708770168e-16,2.31051243106132e-18,-1.90095686801858e-17,5.20786487371503e-17,-1.26480108139788e-16,-1.57673507499599e-16,-1.31487031950206e-16,-2.35701537286347e-18,-1.90095686801754e-17,3.03840931016824e-13,2.60852877679189e-16,1.67026886438973e-17,-1.67468438722256e-16,-2.66789948855534e-17,-7.43748702767662e-17,4.42150466554962e-17,-1.26480108139791e-16,1.90416040484606e-17,-1.67468438722267e-16,0.0,9.28037175345366e-16,-3.18885816138288e-16,-6.34088628483343e-16,-1.54486400482512e-16,-1.31487031950216e-16,-2.81496319285473e-17,-7.43748702767478e-17,-3.01917704022454e-16,-6.34088628483383e-16,1.21536372406729e-12,8.39950530710359e-16
100000.0,0.0,1.2,-0.7,0.0,7.59602327542059e-13,2.76562547503243e-16,-5.04724752067098e-19,-1.90236730331806e-17,5.15526322435688e-17,-1.27477760481554e-16,-1.50365935704338e-16,-1.30061113988515e-16,-1.13828080934882e-18,-1.90236730331703e-17,-4.55761396525235e-13,2.60672209805444e-16,3.10301433035116e-17,-1.68296275233771e-16,-2.32203436546811e-17,-7.33522615385089e-17,4.31130987146533e-17,-1.27477760481562e-16,1.83089234927412e-17,-1.68296275233783e-16,0.0,9.21113125799571e-16,-3.10259627579721e-16,-6.25339090084233e-16,-1.51908006641091e-16,-1.30061113988521e-16,-2.64980439604588e-17,-7.33522615384899e-17,-2.86286781875872e-16,-6.25339090084279e-16,1.82304558610094e-12,8.28752465611293e-16
100000.0,0.0,1.2,-0.69,0.0,1.06344325855888e-12,2.7615308687732e-16,3.18897643294744e-18,-1.90380637750356e-17,4.74590450231063e-17,-1.28483359749009e-16,-1.44417435998832e-16,-1.28631663353283e-16,-3.72611888478869e-18,-1.90380637750259e-17,1.51920465508412e-13,2.60491499840677e-16,-1.29331541968939e-18,-1.6913424719357e-16,-2.69843954438562e-17,-7.23191888720948e-17,4.20099496621942e-17,-1.28483359749022e-16,1.75724173171925e-17,-1.69134247193578e-16,0.0,9.14021741685694e-16,-3.01533761097461e-16,-6.16404134743127e-16,-1.52535668439712e-16,-1.2863166335328e-16,-2.62532196760874e-17,-7.23191888720792e-17,-2.83149392487427e-16,-6.16404134743161e-16,-7.59602327542059e-13,8.17354986968547e-16
