frequency,v(s),v(d),v(g),v(b),"a(s,s)","c(s,s)","a(s,d)","c(s,d)","a(s,g)","c(s,g)","a(s,b)","c(s,b)","a(d,s)","c(d,s)","a(d,d)","c(d,d)","a(d,g)","c(d,g)","a(d,b)","c(d,b)","a(g,s)","c(g,s)","a(g,d)","c(g,d)","a(g,g)","c(g,g)","a(g,b)","c(g,b)","a(b,s)","c(b,s)","a(b,d)","c(b,d)","a(b,g)","c(b,g)","a(b,b)","c(b,b)"
1000000.0,0.0,1.2,-0.71,0.0,0.0,2.86214153861286e-16,2.33478400800224e-16,-1.3739625058039e-17,4.46467281931636e-15,-1.40553507296207e-16,-6.03222875141549e-15,-1.31921021507033e-16,2.30898460989832e-16,-1.37396250580278e-17,6.07681862033647e-13,2.71088610035283e-16,1.93050157584685e-15,-1.82991730418332e-16,-2.3811715855486e-15,-7.43572545589178e-17,4.46023264170096e-15,-1.4055350729621e-16,1.90765883268906e-15,-1.82991730418349e-16,0.0,9.59650811047542e-16,-3.21083604080274e-14,-6.3610557333293e-16,-6.03017650913282e-15,-1.31921021507042e-16,-2.39178259803912e-15,-7.43572545588909e-17,-3.20944500196768e-14,-6.36105573332958e-16,3.03840931016824e-13,8.42383849398807e-16
1000000.0,0.0,1.2,-0.7,0.0,1.21536372406729e-12,2.85771635578582e-16,2.24023336105059e-16,-1.37444507640617e-17,4.35567800048588e-15,-1.41558994701704e-16,-5.87258492989839e-15,-1.30468190112798e-16,2.20069781092422e-16,-1.37444507640512e-17,-4.55761396525235e-13,2.70905345761769e-16,1.83780223103876e-15,-1.83825485816151e-16,-2.29254949193081e-15,-7.33354091815647e-17,4.34775732640732e-15,-1.41558994701716e-16,1.83417542985544e-15,-1.83825485816165e-16,0.0,9.52679416995999e-16,-3.12358945959591e-14,-6.27294936477987e-16,-5.87233381727098e-15,-1.30468190112809e-16,-2.29743257240341e-15,-7.33354091815452e-17,-3.11717669096705e-14,-6.27294936478091e-16,3.03840931016824e-13,8.3109853577227e-16
1000000.0,0.0,1.2,-0.69,0.0,7.59602327542059e-13,2.85333980726684e-16,2.16069144676222e-16,-1.37493564532543e-17,4.22587473915404e-15,-1.42571248504281e-16,-5.71167275011795e-15,-1.29013375769169e-16,2.11253557082724e-16,-1.37493564532438e-17,7.59602327542059e-13,2.70721960891076e-16,1.7759869801804e-15,-1.84669483810529e-16,-2.20012845021475e-15,-7.23031206273114e-17,4.23529088808158e-15,-1.42571248504288e-16,1.76032069632095e-15,-1.84669483810542e-16,0.0,9.45541759695744e-16,-3.03538730658321e-14,-6.18301027380975e-16,-5.71678393295056e-15,-1.29013375769172e-16,-2.20692870510526e-15,-7.23031206272891e-17,-3.03449772660642e-14,-6.18301027381001e-16,-1.51920465508412e-13,8.1961752377753e-16
